-214.395, -95.217, 5.552
-214.554, -95.217, 5.549
-214.769, -95.217, 5.570
-215.086, -95.218, 5.639
-215.397, -95.218, 5.690
-215.486, -95.218, 5.701
-215.677, -95.219, 5.718
-215.861, -95.219, 5.729
-215.962, -95.219, 5.733
-216.073, -95.219, 5.736
-216.370, -95.220, 5.739
-216.651, -95.220, 5.736
-216.732, -95.220, 5.734
-216.914, -95.221, 5.729
-217.165, -95.221, 5.720
-217.426, -95.221, 5.710
-217.507, -95.221, 5.706
-217.677, -95.222, 5.698
-217.925, -95.222, 5.686
-218.169, -95.222, 5.673
-218.434, -95.223, 5.660
-218.520, -95.223, 5.655
-218.688, -95.223, 5.646
-218.952, -95.224, 5.632
-219.299, -95.224, 5.614
-219.504, -95.224, 5.603
-219.674, -95.225, 5.595
-219.928, -95.225, 5.582
-220.166, -95.225, 5.570
-220.420, -95.226, 5.557
-220.643, -95.226, 5.548
-220.873, -95.226, 5.557
-221.100, -95.227, 5.592
-221.325, -95.227, 5.621
-221.556, -95.228, 5.640
-221.780, -95.228, 5.651
-222.012, -95.228, 5.656
-222.246, -95.229, 5.657
-222.551, -95.229, 5.654
-222.861, -95.229, 5.646
-223.025, -95.230, 5.641
-223.246, -95.230, 5.633
-223.470, -95.230, 5.622
-223.721, -95.231, 5.610
-223.956, -95.231, 5.600
-224.195, -95.231, 5.587
-224.517, -95.232, 5.563
-224.672, -95.232, 5.546
-224.893, -95.233, 5.534
-225.132, -95.233, 5.553
-225.361, -95.233, 5.602
-225.586, -95.234, 5.670
-225.819, -95.234, 5.728
-226.052, -95.234, 5.770
-226.296, -95.235, 5.801
-226.528, -95.235, 5.817
-226.776, -95.235, 5.830
-226.978, -95.236, 5.837
-227.235, -95.236, 5.840
-227.509, -95.237, 5.837
-227.591, -95.237, 5.835
-227.756, -95.237, 5.831
-228.005, -95.237, 5.821
-228.269, -95.238, 5.809
-228.512, -95.238, 5.792
-228.780, -95.238, 5.772
-228.858, -95.239, 5.769
-229.013, -95.239, 5.761
-229.170, -95.239, 5.752
-229.488, -95.240, 5.733
-229.735, -95.240, 5.720
-229.974, -95.240, 5.706
-230.153, -95.241, 5.695
-230.247, -95.241, 5.689
-230.343, -95.241, 5.684
-230.595, -95.241, 5.670
-230.831, -95.242, 5.657
-230.912, -95.242, 5.652
-231.069, -95.242, 5.642
-231.310, -95.242, 5.624
-231.560, -95.243, 5.606
-231.795, -95.243, 5.596
-232.100, -95.242, 5.578
-232.260, -95.242, 5.565
-232.508, -95.241, 5.550
-232.732, -95.241, 5.553
-232.952, -95.240, 5.579
-233.174, -95.240, 5.609
-233.329, -95.239, 5.623
-233.483, -95.239, 5.631
-233.602, -95.238, 5.637
-233.811, -95.237, 5.646
-234.072, -95.233, 5.651
-234.320, -95.229, 5.652
-234.402, -95.227, 5.651
-234.576, -95.224, 5.646
-234.836, -95.218, 5.633
-235.071, -95.213, 5.628
-235.335, -95.206, 5.619
-235.424, -95.204, 5.616
-235.583, -95.200, 5.610
-235.808, -95.193, 5.598
-236.033, -95.187, 5.583
-236.255, -95.178, 5.566
-236.480, -95.168, 5.550
-236.707, -95.156, 5.543
-236.948, -95.143, 5.561
-237.181, -95.130, 5.604
-237.413, -95.116, 5.653
-237.730, -95.096, 5.703
-237.884, -95.086, 5.721
-238.124, -95.070, 5.742
-238.372, -95.053, 5.749
-238.612, -95.034, 5.749
-238.860, -95.011, 5.740
-238.941, -95.004, 5.740
-239.093, -94.989, 5.737
-239.363, -94.962, 5.738
-239.612, -94.936, 5.738
-239.830, -94.913, 5.734
-240.058, -94.887, 5.725
-240.283, -94.862, 5.716
-240.509, -94.836, 5.703
-240.747, -94.806, 5.690
-240.988, -94.773, 5.680
-241.211, -94.740, 5.669
-241.656, -94.673, 5.645
-241.873, -94.639, 5.632
-242.154, -94.594, 5.615
-242.374, -94.557, 5.601
-242.447, -94.545, 5.596
-242.526, -94.532, 5.590
-242.683, -94.505, 5.576
-242.925, -94.463, 5.551
-243.140, -94.422, 5.539
-243.369, -94.376, 5.564
-243.557, -94.339, 5.606
-243.721, -94.305, 5.660
-243.874, -94.273, 5.700
-244.117, -94.221, 5.747
-244.346, -94.171, 5.778
-244.608, -94.113, 5.799
-244.847, -94.059, 5.809
-244.920, -94.042, 5.811
-245.083, -94.005, 5.813
-245.311, -93.950, 5.808
-245.533, -93.893, 5.803
-245.746, -93.838, 5.796
-246.038, -93.760, 5.784
-246.324, -93.683, 5.770
-246.398, -93.662, 5.767
-246.616, -93.602, 5.754
-246.826, -93.542, 5.742
-247.058, -93.476, 5.727
-247.140, -93.453, 5.721
-247.349, -93.391, 5.705
-247.574, -93.322, 5.690
-247.806, -93.248, 5.677
-248.056, -93.167, 5.663
-248.128, -93.144, 5.659
-248.278, -93.094, 5.650
-248.508, -93.017, 5.637
-248.735, -92.940, 5.615
-249.061, -92.828, 5.591
-249.204, -92.778, 5.585
-249.423, -92.701, 5.572
-249.637, -92.622, 5.552
-249.844, -92.544, 5.542
-250.052, -92.464, 5.564
-250.188, -92.411, 5.597
-250.393, -92.331, 5.658
-250.576, -92.258, 5.702
-250.821, -92.159, 5.744
-251.138, -92.030, 5.776
-251.283, -91.969, 5.784
-251.455, -91.898, 5.789
-251.720, -91.784, 5.787
-251.958, -91.678, 5.784
-252.401, -91.477, 5.769
-252.605, -91.382, 5.760
-252.818, -91.282, 5.749
-252.966, -91.212, 5.741
-253.053, -91.171, 5.736
-253.135, -91.132, 5.731
-253.295, -91.055, 5.722
-253.517, -90.948, 5.708
-253.736, -90.838, 5.691
-253.882, -90.763, 5.681
-253.948, -90.729, 5.677
-254.050, -90.676, 5.670
-254.153, -90.622, 5.664
-254.354, -90.517, 5.652
-254.616, -90.377, 5.636
-254.850, -90.250, 5.622
-255.064, -90.133, 5.609
-255.138, -90.093, 5.605
-255.275, -90.018, 5.597
-255.487, -89.900, 5.584
-255.689, -89.784, 5.564
-255.887, -89.668, 5.545
-256.079, -89.554, 5.544
-256.352, -89.390, 5.584
-256.489, -89.307, 5.618
-256.689, -89.185, 5.659
-256.885, -89.063, 5.693
-257.083, -88.940, 5.717
-257.292, -88.809, 5.735
-257.502, -88.674, 5.732
-257.713, -88.536, 5.728
-257.780, -88.491, 5.723
-257.993, -88.348, 5.722
-258.215, -88.197, 5.729
-258.412, -88.061, 5.730
-258.481, -88.014, 5.729
-258.608, -87.925, 5.727
-258.803, -87.789, 5.720
-258.996, -87.653, 5.708
-259.187, -87.517, 5.694
-259.373, -87.382, 5.673
-259.569, -87.235, 5.653
-259.765, -87.088, 5.628
-259.957, -86.941, 5.608
-260.019, -86.893, 5.601
-260.140, -86.800, 5.589
-260.324, -86.657, 5.575
-260.522, -86.502, 5.563
-260.596, -86.443, 5.563
-260.736, -86.332, 5.561
-260.940, -86.169, 5.554
-261.134, -86.008, 5.552
-261.196, -85.956, 5.558
-261.316, -85.855, 5.582
-261.497, -85.701, 5.630
-261.774, -85.463, 5.679
-261.893, -85.360, 5.692
-262.066, -85.208, 5.705
-262.247, -85.049, 5.712
-262.421, -84.895, 5.713
-262.600, -84.734, 5.709
-262.772, -84.575, 5.700
-262.943, -84.415, 5.690
-263.110, -84.256, 5.676
-263.282, -84.092, 5.661
-263.451, -83.927, 5.642
-263.506, -83.874, 5.637
-263.620, -83.763, 5.625
-263.778, -83.608, 5.608
-263.935, -83.452, 5.597
-264.096, -83.292, 5.582
-264.253, -83.134, 5.570
-264.434, -82.947, 5.559
-264.606, -82.766, 5.558
-264.656, -82.713, 5.563
-264.757, -82.604, 5.581
-264.907, -82.443, 5.604
-265.066, -82.270, 5.619
-265.218, -82.103, 5.625
-265.376, -81.928, 5.623
-265.570, -81.712, 5.621
-265.736, -81.524, 5.620
-265.912, -81.325, 5.615
-266.023, -81.197, 5.607
-266.074, -81.136, 5.604
-266.145, -81.052, 5.600
-266.211, -80.972, 5.597
-266.371, -80.780, 5.588
-266.561, -80.547, 5.577
-266.719, -80.351, 5.567
-266.770, -80.289, 5.564
-266.864, -80.170, 5.558
-267.003, -79.996, 5.553
-267.138, -79.825, 5.571
-267.284, -79.639, 5.605
-267.428, -79.453, 5.628
-267.562, -79.277, 5.636
-267.699, -79.092, 5.643
-267.831, -78.911, 5.645
-267.965, -78.726, 5.644
-268.099, -78.538, 5.637
-268.235, -78.346, 5.627
-268.366, -78.161, 5.611
-268.504, -77.961, 5.594
-268.689, -77.694, 5.572
-268.780, -77.561, 5.571
-268.919, -77.353, 5.562
-269.050, -77.153, 5.556
-269.171, -76.963, 5.568
-269.232, -76.866, 5.587
-269.406, -76.590, 5.639
-269.550, -76.356, 5.666
-269.603, -76.271, 5.673
-269.671, -76.159, 5.679
-269.795, -75.955, 5.686
-269.923, -75.743, 5.688
-270.083, -75.475, 5.685
-270.223, -75.231, 5.673
-270.273, -75.142, 5.669
-270.360, -74.985, 5.663
-270.483, -74.761, 5.654
-270.566, -74.610, 5.647
-270.656, -74.442, 5.638
-270.742, -74.282, 5.630
-270.824, -74.128, 5.622
-270.955, -73.878, 5.608
-271.074, -73.650, 5.596
-271.192, -73.420, 5.574
-271.229, -73.347, 5.564
-271.310, -73.182, 5.552
-271.424, -72.945, 5.557
-271.567, -72.642, 5.620
-271.642, -72.481, 5.650
-271.719, -72.314, 5.667
-271.830, -72.070, 5.690
-271.944, -71.818, 5.704
-271.982, -71.733, 5.707
-272.058, -71.560, 5.710
-272.168, -71.310, 5.708
-272.280, -71.048, 5.693
-272.312, -70.970, 5.690
-272.391, -70.779, 5.685
-272.462, -70.602, 5.680
-272.557, -70.361, 5.671
-272.655, -70.108, 5.660
-272.721, -69.936, 5.653
-272.755, -69.845, 5.648
-272.794, -69.743, 5.643
-272.854, -69.582, 5.635
-272.944, -69.339, 5.623
-273.005, -69.175, 5.615
-273.035, -69.093, 5.610
-273.068, -69.003, 5.606
-273.125, -68.838, 5.593
-273.186, -68.659, 5.583
-273.272, -68.400, 5.570
-273.347, -68.169, 5.559
-273.446, -67.858, 5.557
-273.495, -67.702, 5.576
-273.567, -67.467, 5.614
-273.637, -67.238, 5.633
-273.693, -67.054, 5.644
-273.754, -66.849, 5.660
-273.802, -66.678, 5.665
-273.853, -66.490, 5.670
-273.899, -66.319, 5.672
-273.974, -66.032, 5.671
-274.047, -65.744, 5.665
-274.069, -65.656, 5.663
-274.103, -65.521, 5.659
-274.162, -65.276, 5.650
-274.233, -64.979, 5.638
-274.273, -64.809, 5.631
-274.316, -64.625, 5.622
-274.358, -64.438, 5.610
-274.394, -64.265, 5.600
-274.451, -63.983, 5.586
-274.489, -63.790, 5.577
-274.521, -63.624, 5.570
-274.553, -63.453, 5.562
-274.599, -63.201, 5.552
-274.630, -63.031, 5.555
-274.660, -62.859, 5.574
-274.690, -62.689, 5.594
-274.719, -62.521, 5.604
-274.757, -62.296, 5.630
-274.790, -62.085, 5.650
-274.817, -61.898, 5.663
-274.861, -61.579, 5.677
-274.896, -61.306, 5.682
-274.908, -61.215, 5.682
-274.932, -61.019, 5.680
-274.957, -60.813, 5.676
-274.988, -60.543, 5.669
-275.018, -60.273, 5.659
-275.028, -60.182, 5.655
-275.051, -59.965, 5.646
-275.069, -59.771, 5.636
-275.093, -59.505, 5.623
-275.108, -59.325, 5.615
-275.116, -59.232, 5.610
-275.122, -59.147, 5.607
-275.137, -58.963, 5.597
-275.156, -58.698, 5.585
-275.169, -58.522, 5.576
-275.174, -58.439, 5.573
-275.181, -58.346, 5.568
-275.193, -58.158, 5.559
-275.204, -57.980, 5.551
-275.215, -57.791, 5.551
-275.229, -57.543, 5.582
-275.240, -57.326, 5.620
-275.255, -57.016, 5.656
-275.263, -56.836, 5.669
-275.268, -56.725, 5.675
-275.272, -56.633, 5.678
-275.281, -56.432, 5.683
-275.288, -56.244, 5.684
-275.295, -56.051, 5.683
-275.306, -55.740, 5.677
-275.313, -55.532, 5.671
-275.316, -55.431, 5.667
-275.319, -55.339, 5.664
-275.325, -55.155, 5.657
-275.330, -54.965, 5.649
-275.337, -54.684, 5.636
-275.345, -54.386, 5.622
-275.347, -54.292, 5.618
-275.351, -54.109, 5.609
-275.355, -53.924, 5.600
-275.361, -53.648, 5.586
-275.366, -53.382, 5.573
-275.368, -53.295, 5.569
-275.371, -53.115, 5.561
-275.375, -52.938, 5.552
-275.379, -52.674, 5.547
-275.383, -52.403, 5.584
-275.385, -52.322, 5.603
-275.387, -52.150, 5.640
-275.390, -51.977, 5.669
-275.394, -51.653, 5.704
-275.398, -51.335, 5.722
-275.400, -51.218, 5.726
-275.401, -51.099, 5.728
-275.406, -50.746, 5.727
-275.409, -50.491, 5.722
-275.410, -50.401, 5.720
-275.411, -50.224, 5.714
-275.414, -49.965, 5.704
-275.417, -49.693, 5.692
-275.418, -49.601, 5.688
-275.420, -49.422, 5.680
-275.421, -49.247, 5.671
-275.424, -48.965, 5.656
-275.427, -48.703, 5.643
-275.428, -48.534, 5.634
-275.429, -48.438, 5.629
-275.430, -48.346, 5.624
-275.431, -48.168, 5.615
-275.433, -47.992, 5.605
-275.435, -47.722, 5.590
-275.438, -47.438, 5.576
-275.438, -47.349, 5.572
-275.440, -47.170, 5.563
-275.442, -46.915, 5.551
-275.444, -46.631, 5.558
-275.445, -46.525, 5.573
-275.446, -46.352, 5.598
-275.449, -46.082, 5.626
-275.451, -45.811, 5.642
-275.451, -45.718, 5.645
-275.453, -45.532, 5.649
-275.454, -45.315, 5.650
-275.456, -45.122, 5.649
-275.457, -44.940, 5.646
-275.459, -44.641, 5.638
-275.461, -44.423, 5.631
-275.462, -44.337, 5.628
-275.463, -44.213, 5.623
-275.464, -44.031, 5.616
-275.465, -43.916, 5.611
-275.466, -43.774, 5.604
-275.467, -43.636, 5.598
-275.469, -43.390, 5.587
-275.471, -43.140, 5.576
-275.471, -43.013, 5.570
-275.472, -42.879, 5.564
-275.473, -42.743, 5.558
-275.475, -42.491, 5.547
-275.477, -42.252, 5.553
-275.479, -42.054, 5.588
-275.480, -41.863, 5.634
-275.482, -41.612, 5.680
-275.483, -41.383, 5.709
-275.485, -41.185, 5.725
-275.487, -40.879, 5.739
-275.489, -40.633, 5.743
-275.490, -40.423, 5.743
-275.492, -40.219, 5.739
-275.494, -39.977, 5.733
-275.495, -39.733, 5.724
-275.497, -39.525, 5.716
-275.499, -39.244, 5.703
-275.501, -38.964, 5.689
-275.502, -38.876, 5.685
-275.503, -38.688, 5.675
-275.504, -38.508, 5.665
-275.506, -38.241, 5.651
-275.508, -37.955, 5.636
-275.510, -37.686, 5.622
-275.512, -37.507, 5.612
-275.513, -37.279, 5.601
-275.515, -37.079, 5.590
-275.517, -36.795, 5.576
-275.518, -36.616, 5.567
-275.519, -36.425, 5.558
-275.521, -36.255, 5.550
-275.522, -36.075, 5.549
-275.523, -35.906, 5.565
-275.525, -35.587, 5.630
-275.527, -35.388, 5.662
-275.528, -35.176, 5.686
-275.530, -34.973, 5.701
-275.531, -34.784, 5.710
-275.533, -34.487, 5.716
-275.535, -34.197, 5.715
-275.536, -34.103, 5.713
-275.537, -33.914, 5.709
-275.539, -33.727, 5.704
-275.541, -33.440, 5.693
-275.544, -33.057, 5.676
-275.545, -32.869, 5.668
-275.546, -32.681, 5.658
-275.548, -32.398, 5.644
-275.550, -32.145, 5.631
-275.551, -32.059, 5.627
-275.552, -31.876, 5.618
-275.554, -31.697, 5.608
-275.555, -31.434, 5.595
-275.557, -31.159, 5.581
-275.559, -30.907, 5.569
-275.560, -30.810, 5.564
-275.561, -30.638, 5.556
-275.563, -30.378, 5.545
-275.565, -30.118, 5.562
-275.566, -30.033, 5.576
-275.567, -29.856, 5.610
-275.569, -29.595, 5.647
-275.571, -29.240, 5.671
-275.573, -29.055, 5.683
-275.575, -28.803, 5.692
-275.577, -28.541, 5.696
-275.577, -28.450, 5.691
-275.578, -28.276, 5.683
-275.580, -28.006, 5.664
-275.582, -27.751, 5.624
-275.583, -27.668, 5.625
-275.584, -27.497, 5.611
-275.586, -27.308, 5.593
-275.587, -27.041, 5.595
-275.589, -26.786, 5.596
-275.590, -26.697, 5.592
-275.591, -26.529, 5.586
-275.592, -26.349, 5.582
-275.594, -26.082, 5.575
-275.596, -25.827, 5.566
-275.598, -25.560, 5.556
-275.599, -25.481, 5.541
-275.600, -25.312, 5.521
-275.601, -25.105, 5.538
-275.603, -24.840, 5.600
-275.605, -24.664, 5.654
-275.605, -24.578, 5.676
-275.606, -24.479, 5.700
-275.607, -24.388, 5.719
-275.609, -24.115, 5.762
-275.610, -23.890, 5.784
-275.612, -23.675, 5.798
-275.614, -23.368, 5.807
-275.616, -23.132, 5.807
-275.617, -22.917, 5.804
-275.618, -22.810, 5.802
-275.620, -22.561, 5.794
-275.622, -22.296, 5.784
-275.624, -22.059, 5.773
-275.625, -21.828, 5.761
-275.627, -21.557, 5.746
-275.629, -21.373, 5.736
-275.631, -21.102, 5.720
-275.632, -20.908, 5.709
-275.633, -20.728, 5.698
-275.635, -20.529, 5.687
-275.636, -20.344, 5.676
-275.638, -20.079, 5.661
-275.640, -19.798, 5.645
-275.641, -19.711, 5.640
-275.642, -19.529, 5.630
-275.643, -19.348, 5.620
-275.645, -19.078, 5.606
-275.647, -18.824, 5.593
-275.649, -18.562, 5.578
-275.650, -18.468, 5.574
-275.651, -18.287, 5.565
-275.652, -18.104, 5.556
-275.654, -17.833, 5.546
-275.656, -17.653, 5.553
-275.658, -17.390, 5.606
-275.659, -17.264, 5.639
-275.661, -16.930, 5.705
-275.663, -16.730, 5.731
-275.664, -16.521, 5.749
-275.666, -16.317, 5.761
-275.667, -16.125, 5.767
-275.670, -15.844, 5.706
-275.671, -15.738, 5.652
-275.673, -15.386, 5.358
-275.675, -15.178, 5.095
-275.676, -15.053, 4.913
-275.678, -14.823, 4.529
-275.680, -14.621, 4.139
-275.682, -14.477, 3.822
-275.683, -14.350, 3.516
-275.684, -14.236, 3.211
-275.685, -14.119, 2.862
-275.686, -14.004, 2.473
-275.688, -13.885, 1.996
-275.689, -13.798, 1.563
-275.689, -13.775, 1.429
-275.689, -13.726, 1.105
-275.690, -13.690, 0.800
-275.690, -13.676, 0.234
-275.690, -13.666, 0.101
-275.690, -13.646, 0.383
-275.691, -13.621, 0.576
-275.691, -13.596, 0.777
-275.691, -13.543, 1.180
-275.692, -13.497, 1.409
-275.692, -13.473, 1.506
-275.692, -13.447, 1.601
-275.693, -13.387, 1.800
-275.694, -13.322, 1.985
-275.695, -13.234, 2.203
-275.696, -13.140, 2.413
-275.697, -13.047, 2.602
-275.698, -12.909, 2.856
-275.699, -12.813, 3.020
-275.700, -12.761, 3.106
-275.700, -12.701, 3.201
-275.702, -12.586, 3.377
-275.703, -12.469, 3.548
-275.706, -12.275, 3.814
-275.707, -12.135, 3.994
-275.709, -11.991, 4.169
-275.711, -11.856, 4.327
-275.713, -11.717, 4.483
-275.716, -11.488, 4.728
-275.718, -11.328, 4.890
-275.721, -11.140, 5.075
-275.723, -10.960, 5.244
-275.725, -10.784, 5.403
-275.733, -10.225, 5.852
-275.735, -10.128, 5.912
-275.738, -9.938, 6.011
-275.740, -9.749, 6.088
-275.745, -9.455, 6.178
-275.749, -9.113, 6.244
-275.751, -8.981, 6.261
-275.755, -8.744, 6.282
-275.757, -8.646, 6.288
-275.758, -8.530, 6.292
-275.762, -8.325, 6.296
-275.768, -7.939, 6.291
-275.773, -7.637, 6.278
-275.775, -7.535, 6.273
-275.779, -7.318, 6.259
-275.783, -7.075, 6.242
-275.787, -6.824, 6.222
-275.792, -6.568, 6.201
-275.796, -6.348, 6.181
-275.801, -6.049, 6.155
-275.803, -5.951, 6.146
-275.806, -5.812, 6.133
-275.810, -5.566, 6.110
-275.814, -5.343, 6.089
-275.818, -5.121, 6.069
-275.824, -4.829, 6.042
-275.827, -4.633, 6.024
-275.831, -4.416, 6.005
-275.835, -4.211, 5.987
-275.839, -4.011, 5.969
-275.844, -3.748, 5.946
-275.848, -3.489, 5.925
-275.853, -3.222, 5.903
