-190.664, -85.815, 5.816
-191.137, -86.435, 5.906
-191.513, -86.888, 5.918
-192.180, -87.601, 5.845
-192.607, -87.992, 5.805
-193.192, -88.486, 5.738
-193.944, -89.055, 5.610
-194.412, -89.353, 5.560
-194.893, -89.634, 5.641
-195.397, -89.908, 5.826
-196.101, -90.250, 5.916
-196.834, -90.538, 5.941
-197.580, -90.790, 5.922
-198.132, -90.989, 5.892
-198.685, -91.168, 5.803
-199.243, -91.292, 5.715
-199.985, -91.413, 5.641
-200.725, -91.503, 5.573
-201.470, -91.566, 5.642
-202.041, -91.602, 5.758
-202.619, -91.632, 5.807
-203.199, -91.655, 5.816
-203.972, -91.676, 5.789
-205.120, -91.697, 5.702
-207.357, -91.713, 5.552
-207.922, -91.714, 5.726
-208.503, -91.716, 5.857
-209.093, -91.716, 5.914
-209.882, -91.717, 5.921
-210.865, -91.718, 5.870
-211.836, -91.718, 5.786
-212.411, -91.718, 5.727
-212.980, -91.719, 5.666
-213.729, -91.719, 5.582
-214.650, -91.720, 5.513
-215.209, -91.720, 5.646
-215.784, -91.721, 5.807
-216.566, -91.722, 5.896
-217.353, -91.722, 5.904
-218.138, -91.723, 5.867
-218.722, -91.724, 5.823
-219.301, -91.725, 5.770
-220.065, -91.726, 5.692
-220.817, -91.727, 5.610
-221.559, -91.728, 5.527
-222.111, -91.729, 5.546
-222.676, -91.729, 5.718
-223.452, -91.731, 5.873
-224.436, -91.732, 5.915
-225.809, -91.734, 5.846
-226.583, -91.735, 5.777
-227.347, -91.736, 5.698
-227.914, -91.737, 5.636
-228.659, -91.738, 5.553
-229.583, -91.740, 5.596
-230.154, -91.741, 5.778
-230.739, -91.741, 5.878
-231.526, -91.743, 5.920
-232.511, -91.742, 5.891
-233.097, -91.741, 5.850
-233.872, -91.737, 5.780
-234.826, -91.719, 5.681
-237.059, -91.632, 5.660
-238.415, -91.534, 5.908
-240.752, -91.267, 5.813
-243.175, -90.841, 5.551
-245.385, -90.308, 5.894
-247.265, -89.738, 5.861
-248.181, -89.423, 5.774
-248.718, -89.221, 5.716
-249.421, -88.945, 5.635
-250.782, -88.363, 5.547
-252.866, -87.336, 5.915
-253.558, -86.962, 5.887
-254.233, -86.573, 5.827
-254.894, -86.175, 5.756
-255.537, -85.769, 5.673
-256.314, -85.248, 5.570
-256.769, -84.934, 5.519
-257.220, -84.610, 5.591
-257.830, -84.151, 5.816
-259.058, -83.172, 5.909
-259.506, -82.790, 5.885
-262.116, -80.290, 5.527
-263.632, -78.581, 5.902
-264.253, -77.817, 5.905
-264.616, -77.355, 5.870
-264.965, -76.886, 5.825
-265.952, -75.479, 5.650
-266.257, -75.008, 5.588
-266.552, -74.538, 5.528
-266.841, -74.067, 5.547
-267.221, -73.414, 5.770
-267.690, -72.558, 5.903
-267.965, -72.035, 5.914
-268.227, -71.507, 5.892
-268.560, -70.800, 5.842
-268.954, -69.919, 5.751
-269.172, -69.391, 5.691
-269.379, -68.866, 5.631
-269.579, -68.343, 5.569
-269.766, -67.823, 5.513
-270.001, -67.119, 5.652
-270.290, -66.198, 5.872
-270.556, -65.252, 5.910
-270.750, -64.491, 5.883
-270.884, -63.921, 5.839
-271.003, -63.353, 5.788
-271.215, -62.228, 5.673
-271.306, -61.673, 5.607
-271.476, -60.391, 5.545
-271.540, -59.831, 5.718
-271.629, -58.863, 5.890
-271.673, -58.274, 5.914
-271.712, -57.685, 5.904
-271.744, -57.098, 5.874
-271.772, -56.514, 5.829
-271.802, -55.743, 5.757
-271.821, -55.171, 5.698
-271.863, -53.492, 5.521
-271.874, -52.936, 5.596
-271.883, -52.365, 5.778
-271.892, -51.781, 5.878
-271.900, -51.191, 5.917
-271.907, -50.599, 5.916
-271.913, -50.009, 5.891
-271.919, -49.422, 5.850
-271.925, -48.840, 5.799
-271.930, -48.264, 5.742
-271.935, -47.693, 5.682
-271.940, -47.129, 5.619
-271.952, -45.651, 5.534
-271.962, -44.313, 5.861
-271.968, -43.527, 5.904
-271.972, -42.937, 5.894
-271.976, -42.350, 5.864
-271.980, -41.766, 5.820
-271.985, -41.187, 5.767
-271.989, -40.614, 5.709
-271.993, -40.047, 5.648
-271.997, -39.486, 5.586
-272.002, -38.747, 5.513
-272.009, -37.814, 5.716
-272.018, -36.646, 5.902
-272.023, -35.858, 5.909
-272.029, -35.073, 5.872
-272.033, -34.488, 5.828
-272.037, -33.909, 5.775
-272.042, -33.335, 5.716
-272.047, -32.579, 5.635
-272.053, -31.834, 5.551
-272.061, -30.722, 5.658
-272.070, -29.361, 5.908
-272.079, -28.179, 5.900
-272.085, -27.396, 5.849
-272.089, -26.815, 5.798
-272.099, -25.479, 5.660
-272.103, -24.917, 5.597
-272.107, -24.361, 5.535
-272.111, -23.807, 5.554
-272.115, -23.242, 5.726
-272.119, -22.661, 5.856
-272.125, -21.874, 5.919
-272.129, -21.282, 5.918
-272.135, -20.496, 5.881
-272.146, -18.946, 5.744
-272.152, -18.187, 5.663
-272.156, -17.624, 5.600
-272.160, -17.068, 5.537
-272.164, -16.517, 5.510
-272.177, -15.072, 4.562
-272.207, -12.148, 5.018
-272.219, -11.237, 5.822
-272.227, -10.634, 6.161
-272.236, -10.008, 6.326
-272.245, -9.372, 6.384
-272.272, -7.680, 6.287
-272.286, -6.850, 6.169
-272.297, -6.238, 6.081
-272.312, -5.436, 5.969
-272.330, -4.453, 5.836
-272.348, -3.491, 5.711
-272.362, -2.736, 5.616
-272.376, -1.993, 5.527
-272.390, -1.254, 5.588
-272.401, -0.683, 5.767
-272.411, -0.099, 5.867
-272.426, 0.688, 5.908
-272.449, 2.062, 5.852
-272.459, 2.645, 5.804
-272.468, 3.222, 5.749
-272.479, 3.984, 5.669
-272.487, 4.547, 5.608
-272.501, 5.658, 5.520
-272.510, 6.408, 5.720
-272.518, 7.185, 5.875
-272.525, 8.171, 5.917
-272.528, 8.762, 5.899
-272.532, 9.545, 5.847
-272.534, 10.512, 5.759
-272.536, 11.652, 5.637
-272.534, 12.583, 5.534
-272.533, 13.137, 5.554
-272.531, 13.703, 5.729
-272.528, 14.285, 5.858
-272.525, 14.876, 5.914
-272.521, 15.468, 5.925
-272.516, 16.257, 5.895
-272.511, 17.039, 5.838
-272.505, 17.813, 5.765
-272.500, 18.386, 5.705
-272.488, 19.701, 5.559
-272.481, 20.438, 5.513
-272.474, 21.187, 5.713
-272.468, 21.768, 5.843
-272.462, 22.356, 5.899
-272.456, 22.947, 5.910
-272.450, 23.538, 5.892
-272.443, 24.320, 5.841
-272.433, 25.287, 5.753
-272.427, 25.859, 5.693
-272.421, 26.425, 5.632
-272.414, 27.171, 5.549
-272.404, 28.095, 5.595
-272.398, 28.667, 5.778
-272.392, 29.252, 5.879
-272.384, 30.041, 5.920
-272.374, 31.026, 5.891
-272.368, 31.613, 5.850
-272.360, 32.389, 5.780
-272.349, 33.533, 5.661
-272.341, 34.282, 5.577
-272.333, 35.020, 5.504
-272.328, 35.575, 5.582
-272.322, 36.145, 5.764
-272.316, 36.729, 5.865
-272.308, 37.516, 5.908
-272.302, 38.106, 5.898
-272.292, 39.085, 5.839
-272.284, 39.859, 5.770
-272.276, 40.623, 5.691
-272.263, 41.934, 5.547
-272.257, 42.487, 5.521
-272.242, 44.015, 5.877
-272.234, 44.803, 5.919
-272.220, 46.180, 5.864
-272.210, 47.151, 5.779
-272.204, 47.726, 5.721
-272.198, 48.295, 5.659
-272.193, 48.857, 5.597
-272.185, 49.598, 5.524
-272.175, 50.534, 5.730
-272.169, 51.117, 5.859
-272.164, 51.707, 5.915
-272.157, 52.300, 5.925
-272.149, 53.088, 5.896
-272.141, 53.871, 5.839
-272.134, 54.645, 5.766
-272.126, 55.408, 5.685
-272.118, 56.160, 5.602
-272.107, 57.270, 5.514
-272.101, 57.829, 5.649
-272.093, 58.600, 5.844
-272.087, 59.188, 5.900
-272.081, 59.780, 5.911
-272.073, 60.566, 5.882
-272.063, 61.541, 5.808
-272.057, 62.119, 5.753
-272.052, 62.691, 5.694
-272.040, 63.818, 5.570
-272.023, 65.500, 5.778
-272.015, 66.281, 5.897
-271.998, 67.070, 5.920
-271.977, 67.858, 5.891
-271.959, 68.445, 5.850
-271.913, 69.218, 5.775
-271.853, 69.980, 5.697
-271.781, 70.730, 5.609
-271.707, 71.282, 5.544
-271.622, 71.828, 5.520
-271.496, 72.567, 5.722
-271.145, 74.088, 5.911
-270.987, 74.657, 5.903
-270.813, 75.218, 5.859
-270.269, 76.661, 5.727
-269.956, 77.348, 5.635
-269.622, 78.013, 5.556
-269.362, 78.501, 5.533
-268.663, 79.632, 5.858
-268.101, 80.438, 5.913
-267.238, 81.506, 5.863
-266.854, 81.944, 5.806
-265.773, 83.018, 5.652
-265.359, 83.397, 5.592
-264.499, 84.098, 5.608
-264.042, 84.442, 5.792
-262.914, 85.226, 5.928
-261.567, 86.036, 5.855
-261.055, 86.313, 5.804
-260.542, 86.577, 5.748
-259.519, 87.072, 5.623
-259.009, 87.301, 5.561
-257.984, 87.737, 5.654
-257.453, 87.949, 5.743
-256.914, 88.154, 5.779
-255.465, 88.669, 5.730
-254.922, 88.845, 5.686
-254.382, 89.014, 5.635
-253.846, 89.178, 5.579
-252.775, 89.476, 5.610
-252.225, 89.621, 5.728
-250.913, 89.937, 5.787
-248.857, 90.359, 5.643
-248.304, 90.457, 5.588
-247.392, 90.606, 5.526
-246.457, 90.737, 5.785
-244.699, 90.942, 5.925
-243.915, 91.014, 5.888
-242.943, 91.085, 5.807
-242.175, 91.130, 5.730
-241.043, 91.182, 5.605
-239.375, 91.232, 5.652
-237.620, 91.263, 5.914
-235.855, 91.281, 5.828
-235.275, 91.285, 5.775
-234.131, 91.292, 5.656
-232.459, 91.298, 5.552
-231.893, 91.299, 5.726
-230.326, 91.302, 5.923
-229.734, 91.303, 5.913
-228.558, 91.305, 5.836
-226.456, 91.308, 5.621
-223.831, 91.311, 5.842
-223.045, 91.312, 5.906
-222.061, 91.313, 5.891
-221.473, 91.313, 5.855
-220.890, 91.314, 5.807
-220.312, 91.315, 5.752
-218.800, 91.316, 5.589
-218.244, 91.317, 5.528
-217.691, 91.318, 5.548
-213.792, 91.322, 5.833
-213.211, 91.323, 5.780
-210.947, 91.325, 5.535
-210.396, 91.326, 5.509
-209.837, 91.327, 5.645
-208.675, 91.328, 5.883
-207.108, 91.330, 5.705
-206.603, 91.330, 4.364
-203.006, 91.230, 5.640
-202.217, 91.160, 6.138
-199.538, 90.696, 6.228
-198.946, 90.526, 6.137
-194.954, 88.641, 5.556
-194.497, 88.317, 5.689
-194.041, 87.964, 5.827
-193.164, 87.181, 5.931
-192.740, 86.769, 5.922
-191.960, 85.899, 5.827
-191.484, 85.294, 5.760
-190.927, 84.527, 5.649
-190.631, 84.053, 5.580
-189.911, 82.741, 5.748
-189.665, 82.221, 5.777
-189.448, 81.687, 5.787
-189.062, 80.602, 5.724
-188.897, 80.058, 5.668
-188.464, 78.443, 5.472
-188.371, 77.905, 5.539
-188.298, 77.346, 5.777
-188.219, 76.564, 5.991
-188.150, 75.563, 6.053
-188.121, 74.960, 6.040
-188.099, 74.359, 6.003
-188.083, 73.762, 5.953
-188.058, 72.198, 5.789
-188.054, 71.623, 5.722
-188.051, 71.055, 5.656
-188.048, 70.493, 5.590
-188.047, 69.938, 5.525
-188.047, 69.386, 5.542
-188.046, 68.822, 5.713
-188.046, 68.242, 5.841
-188.047, 67.457, 5.904
-188.048, 66.474, 5.890
-188.049, 65.692, 5.839
-188.050, 64.727, 5.751
-188.050, 64.156, 5.691
-188.051, 63.590, 5.630
-188.051, 63.031, 5.567
-188.052, 62.478, 5.515
-188.052, 61.923, 5.590
-188.053, 61.353, 5.772
-188.053, 60.769, 5.873
-188.053, 60.179, 5.911
-188.054, 59.587, 5.911
-188.054, 58.998, 5.886
-188.054, 58.412, 5.845
-188.055, 56.120, 5.615
-188.056, 55.562, 5.552
-188.056, 54.450, 5.659
-188.056, 53.873, 5.820
-188.056, 53.286, 5.896
-188.057, 52.104, 5.910
-188.057, 51.514, 5.879
-188.057, 50.929, 5.834
-188.057, 50.349, 5.781
-188.057, 49.775, 5.722
-188.058, 48.644, 5.598
-188.058, 48.088, 5.535
-188.058, 47.536, 5.509
-188.058, 46.979, 5.641
-188.058, 46.209, 5.836
-188.059, 45.229, 5.903
-188.059, 44.639, 5.894
-188.059, 44.051, 5.864
-188.059, 43.468, 5.819
-188.059, 42.316, 5.709
-188.059, 41.749, 5.648
-188.060, 41.187, 5.586
-188.060, 40.633, 5.524
-188.060, 39.516, 5.716
-188.060, 38.936, 5.846
-188.060, 38.347, 5.901
-188.061, 37.756, 5.912
-188.061, 36.579, 5.859
